sno,citing,cited,ncites
1147,5012726,3930440,14
1148,5085138,3930440,14
1149,5161458,3930440,14
1150,5289761,3930440,14
1151,5870948,3930440,14
1152,6352020,3930440,14
1153,4848516,3930441,6
1154,5295805,3930441,6
1155,5558007,3930441,6
1156,5590589,3930441,6
1157,6230613,3930441,6
1158,6302013,3930441,6
1159,4044529,3930442,10
1160,4693060,3930442,10
1161,4989397,3930442,10
1162,5140795,3930442,10
1163,5352320,3930442,10
1164,5450709,3930442,10
1165,5490642,3930442,10
1166,5491956,3930442,10
1167,5573626,3930442,10
1168,5829234,3930442,10
1169,4038919,3930445,18
1170,4069756,3930445,18
1171,4138943,3930445,18
1172,4232601,3930445,18
1173,4299164,3930445,18
1174,4393775,3930445,18
1175,4665822,3930445,18
1176,4940354,3930445,18
1177,5103732,3930445,18
1178,5156682,3930445,18
1179,5239923,3930445,18
1180,5704286,3930445,18
1181,5713276,3930445,18
1182,6041709,3930445,18
1183,6101936,3930445,18
1184,6109174,3930445,18
1185,6272984,3930445,18
1186,6820316,3930445,18
1187,4563950,3930446,3
1188,4768890,3930446,3
1189,5009158,3930446,3
1190,4193345,3930447,23
1191,4210078,3930447,23
1192,4390958,3930447,23
1193,4461209,3930447,23
1194,4570539,3930447,23
1195,4573410,3930447,23
1196,4607571,3930447,23
1197,4639776,3930447,23
1198,4655135,3930447,23
1199,4656941,3930447,23
1200,4703691,3930447,23
1201,4784060,3930447,23
1202,4864930,3930447,23
1203,4903596,3930447,23
1204,4955290,3930447,23
1205,5010812,3930447,23
1206,5029527,3930447,23
1207,5031534,3930447,23
1208,5052298,3930447,23
1209,6240847,3930447,23
1210,6373584,3930447,23
1211,6748860,3930447,23
1212,6912954,3930447,23
1213,4281427,3930448,10
1214,4505202,3930448,10
1215,4649826,3930448,10
1216,5249527,3930448,10
1217,5381445,3930448,10
1218,5423265,3930448,10
1219,5634427,3930448,10
1220,5654521,3930448,10
1221,6776375,3930448,10
1222,6805071,3930448,10
1223,4380958,3930449,5
1224,4572288,3930449,5
1225,4911382,3930449,5
1226,5335598,3930449,5
1227,5908365,3930449,5
1228,4574705,3930450,15
1229,5282772,3930450,15
1230,5421782,3930450,15
1231,5503597,3930450,15
1232,5667445,3930450,15
1233,5732635,3930450,15
1234,5766082,3930450,15
1235,5860364,3930450,15
1236,6066049,3930450,15
1237,6176190,3930450,15
1238,6237499,3930450,15
1239,6279485,3930450,15
1240,6354223,3930450,15
1241,6629501,3930450,15
1242,6860209,3930450,15
1243,5027713,3930451,3
1244,5156092,3930451,3
1245,5823114,3930451,3
1246,4333282,3930452,8
1247,5778629,3930452,8
1248,5834124,3930452,8
1249,5937611,3930452,8
1250,6009791,3930452,8
1251,6101783,3930452,8
1252,6327954,3930452,8
1253,6899009,3930452,8
1254,4034689,3930453,5
1255,4075954,3930453,5
1256,4079681,3930453,5
1257,4742790,3930453,5
1258,5085158,3930453,5
1259,4073252,3930454,7
1260,4621586,3930454,7
1261,4639964,3930454,7
1262,4643115,3930454,7
1263,4821659,3930454,7
1264,5014633,3930454,7
1265,5809919,3930454,7
1266,4091761,3930455,14
1267,4193369,3930455,14
1268,4406630,3930455,14
1269,4722294,3930455,14
1270,4742793,3930455,14
1271,4760810,3930455,14
1272,4932347,3930455,14
1273,4989512,3930455,14
1274,5125352,3930455,14
1275,5265554,3930455,14
1276,5456202,3930455,14
1277,5544609,3930455,14
1278,5746127,3930455,14
1279,7074098,3930455,14
1280,3983829,3930456,1
1281,4953492,3930458,1
1282,4848154,3930459,4
1283,6152066,3930459,4
1284,6666101,3930459,4
1285,6990922,3930459,4
1286,4043290,3930460,5
1287,4371352,3930460,5
1288,4740181,3930460,5
1289,4895538,3930460,5
1290,6860774,3930460,5
1291,4129088,3930461,16
1292,4802433,3930461,16
1293,4824067,3930461,16
1294,4827860,3930461,16
1295,5041030,3930461,16
1296,5112258,3930461,16
1297,5129845,3930461,16
1298,5277630,3930461,16
1299,5465633,3930461,16
1300,6213821,3930461,16
1301,6254441,3930461,16
1302,6325685,3930461,16
1303,6369542,3930461,16
1304,6394859,3930461,16
1305,6431923,3930461,16
1306,6447348,3930461,16
1307,4445526,3930462,6
1308,5520739,3930462,6
1309,5750186,3930462,6
1310,6036993,3930462,6
1311,6136380,3930462,6
1312,6280788,3930462,6
1313,4080926,3930463,2
1314,5261964,3930463,2
1315,4062989,3930464,15
1316,4063531,3930464,15
1317,4231318,3930464,15
1318,4250211,3930464,15
1319,4331713,3930464,15
1320,4458376,3930464,15
1321,4512279,3930464,15
1322,4612875,3930464,15
1323,4722297,3930464,15
1324,5112653,3930464,15
1325,5401899,3930464,15
1326,5622562,3930464,15
1327,5807434,3930464,15
1328,5882407,3930464,15
1329,6676998,3930464,15
1330,4208002,3930465,23
1331,4292918,3930465,23
1332,5243841,3930465,23
1333,5885660,3930465,23
1334,6190551,3930465,23
1335,6303500,3930465,23
1336,6346151,3930465,23
1337,6451116,3930465,23
1338,6503412,3930465,23
1339,6607783,3930465,23
1340,6630400,3930465,23
1341,6761800,3930465,23
1342,6797116,3930465,23
1343,6797319,3930465,23
1344,6805965,3930465,23
1345,6835418,3930465,23
1346,6852196,3930465,23
1347,6949168,3930465,23
1348,6964725,3930465,23
1349,6967164,3930465,23
1350,6977026,3930465,23
1351,7029756,3930465,23
1352,7101460,3930465,23
1353,4056076,3930466,7
1354,4075977,3930466,7
1355,4108658,3930466,7
1356,4133458,3930466,7
1357,4367954,3930466,7
1358,4775874,3930466,7
1359,4932355,3930466,7
1360,4212410,3930467,6
1361,4343261,3930467,6
1362,4998967,3930467,6
1363,5280767,3930467,6
1364,5499611,3930467,6
1365,6338316,3930467,6
1366,4191134,3930470,8
1367,4300483,3930470,8
1368,4300485,3930470,8
1369,4401059,3930470,8
1370,4401060,3930470,8
1371,4411224,3930470,8
1372,4459943,3930470,8
1373,7013845,3930470,8
1374,4057037,3930471,8
1375,4084551,3930471,8
1376,4108133,3930471,8
1377,4131092,3930471,8
1378,4178889,3930471,8
1379,4271810,3930471,8
1380,5081969,3930471,8
1381,6257187,3930471,8
1382,4044731,3930472,8
1383,4363293,3930472,8
1384,4662319,3930472,8
1385,5070768,3930472,8
1386,5483869,3930472,8
1387,6477941,3930472,8
1388,6526847,3930472,8
1389,6651549,3930472,8
1390,4098250,3930473,7
1391,4466389,3930473,7
1392,5492093,3930473,7
1393,5505170,3930473,7
1394,5535717,3930473,7
1395,6065459,3930473,7
1396,6748921,3930473,7
1397,4030460,3930474,3
1398,4108372,3930474,3
1399,4181105,3930474,3
1400,4041913,3930475,8
1401,4041915,3930475,8
1402,4106452,3930475,8
1403,4111172,3930475,8
1404,4147143,3930475,8
1405,4158351,3930475,8
1406,4182293,3930475,8
1407,4289107,3930475,8
1408,3976034,3930476,6
1409,4147142,3930476,6
1410,4168685,3930476,6
1411,4210103,3930476,6
1412,6428758,3930476,6
1413,7063134,3930476,6
1414,4316442,3930477,13
1415,4345569,3930477,13
1416,4359433,3930477,13
1417,4438750,3930477,13
1418,5007402,3930477,13
1419,5056495,3930477,13
1420,5119794,3930477,13
1421,5140967,3930477,13
1422,5152272,3930477,13
1423,5154154,3930477,13
1424,5179927,3930477,13
1425,5331937,3930477,13
1426,5924411,3930477,13
1427,4256066,3930478,3
1428,4318380,3930478,3
1429,4611567,3930478,3
1430,4064854,3930479,3
1431,4510904,3930479,3
1432,5909728,3930479,3
1433,4385614,3930480,2
1434,5961304,3930480,2
1435,4018200,3930481,13
1436,4075995,3930481,13
1437,4106456,3930481,13
1438,4108128,3930481,13
1439,4154202,3930481,13
1440,4174693,3930481,13
1441,4212277,3930481,13
1442,4227502,3930481,13
1443,4266520,3930481,13
1444,4364361,3930481,13
1445,4368708,3930481,13
1446,4515128,3930481,13
1447,4714065,3930481,13
1448,4013055,3930482,5
1449,4289105,3930482,5
1450,4757794,3930482,5
1451,5267396,3930482,5
1452,5638793,3930482,5
1453,4286563,3930483,16
1454,4457280,3930483,16
1455,4467768,3930483,16
1456,4474160,3930483,16
1457,4516555,3930483,16
1458,4519368,3930483,16
1459,4556034,3930483,16
1460,4570601,3930483,16
1461,4913119,3930483,16
1462,5058554,3930483,16
1463,5058555,3930483,16
1464,5261375,3930483,16
1465,5394850,3930483,16
1466,5505170,3930483,16
1467,5983864,3930483,16
1468,6053148,3930483,16
1469,4014305,3930484,4
1470,4282843,3930484,4
1471,4779599,3930484,4
1472,5503127,3930484,4
1473,4098250,3930485,6
1474,4137878,3930485,6
1475,4307697,3930485,6
1476,4466741,3930485,6
1477,4802142,3930485,6
1478,5916134,3930485,6
1479,3989027,3930486,10
1480,4094294,3930486,10
1481,4233953,3930486,10
1482,4291665,3930486,10
1483,5413085,3930486,10
1484,6202636,3930486,10
1485,6830044,3930486,10
1486,7040310,3930486,10
1487,7082938,3930486,10
1488,7137910,3930486,10
1489,5826773,3930487,1
1490,4255136,3930488,3
1491,4481406,3930488,3
1492,5634427,3930488,3
1493,4160440,3930489,3
1494,4974579,3930489,3
1495,5042453,3930489,3
1496,4018209,3930490,13
1497,4060196,3930490,13
1498,4074681,3930490,13
1499,4077388,3930490,13
1500,4122824,3930490,13
1501,4131106,3930490,13
1502,4142507,3930490,13
1503,4317442,3930490,13
1504,4320740,3930490,13
1505,4383517,3930490,13
1506,4535752,3930490,13
1507,5139012,3930490,13
1508,7004084,3930490,13
1509,4018209,3930491,12
1510,4049196,3930491,12
1511,4112915,3930491,12
1512,4120281,3930491,12
1513,4142507,3930491,12
1514,4170218,3930491,12
1515,4174700,3930491,12
1516,4182306,3930491,12
1517,4357930,3930491,12
1518,4361155,3930491,12
1519,5572986,3930491,12
1520,7086202,3930491,12
1521,4041934,3930492,38
1522,4133863,3930492,38
1523,4178941,3930492,38
1524,4192320,3930492,38
1525,4212307,3930492,38
1526,4245654,3930492,38
1527,4266558,3930492,38
1528,4266559,3930492,38
1529,4340067,3930492,38
1530,4354507,3930492,38
1531,4363329,3930492,38
1532,4370987,3930492,38
1533,4372325,3930492,38
1534,4378812,3930492,38
1535,4411275,3930492,38
1536,4424817,3930492,38
1537,4434802,3930492,38
1538,4657028,3930492,38
1539,4692156,3930492,38
1540,4730624,3930492,38
1541,5030208,3930492,38
1542,5108927,3930492,38
1543,5112318,3930492,38
1544,5122124,3930492,38
1545,5263933,3930492,38
1546,5415638,3930492,38
1547,5462531,3930492,38
1548,5520649,3930492,38
1549,6033386,3930492,38
1550,6117113,3930492,38
1551,6183464,3930492,38
1552,6344031,3930492,38
1553,6361524,3930492,38
1554,6575930,3930492,38
1555,6575938,3930492,38
1556,6743216,3930492,38
1557,6878131,3930492,38
1558,7060049,3930492,38
1559,4259963,3930493,12
1560,4413627,3930493,12
1561,4572206,3930493,12
1562,4783250,3930493,12
1563,4891104,3930493,12
1564,4935106,3930493,12
1565,4946651,3930493,12
1566,5077525,3930493,12
1567,5184621,3930493,12
1568,5439003,3930493,12
1569,5602342,3930493,12
1570,5724982,3930493,12
1571,4068654,3930494,7
1572,4181122,3930494,7
1573,4220142,3930494,7
1574,4326536,3930494,7
1575,4475557,3930494,7
1576,4938227,3930494,7
1577,5501228,3930494,7
1578,4169591,3930495,8
1579,4421336,3930495,8
1580,4499900,3930495,8
1581,4512566,3930495,8
1582,4566440,3930495,8
1583,4657244,3930495,8
1584,4900014,3930495,8
1585,6827397,3930495,8
1586,4060075,3930496,14
1587,4327046,3930496,14
1588,4483332,3930496,14
1589,4530352,3930496,14
1590,4817590,3930496,14
1591,5190530,3930496,14
1592,5328445,3930496,14
1593,5489259,3930496,14
1594,5695452,3930496,14
1595,5713838,3930496,14
1596,6547751,3930496,14
1597,6616622,3930496,14
1598,6673029,3930496,14
1599,6942628,3930496,14
1600,4041942,3930497,32
1601,4067327,3930497,32
1602,4204532,3930497,32
1603,4275720,3930497,32
1604,4354486,3930497,32
1605,4397309,3930497,32
1606,4479492,3930497,32
1607,4569341,3930497,32
1608,4616642,3930497,32
1609,4711236,3930497,32
1610,4730609,3930497,32
1611,4905710,3930497,32
1612,4957120,3930497,32
1613,5002070,3930497,32
1614,5127423,3930497,32
1615,5305765,3930497,32
1616,5381802,3930497,32
1617,5417225,3930497,32
1618,5503163,3930497,32
1619,5515868,3930497,32
1620,5540979,3930497,32
1621,5611356,3930497,32
1622,5647376,3930497,32
1623,5765566,3930497,32
1624,6070587,3930497,32
1625,6105578,3930497,32
1626,6105579,3930497,32
1627,6286511,3930497,32
1628,6298855,3930497,32
1629,6405730,3930497,32
1630,6645185,3930497,32
1631,6923186,3930497,32
1632,4667665,3930498,4
1633,4961735,3930498,4
1634,5000746,3930498,4
1635,5078709,3930498,4
1636,4221218,3930499,12
1637,4334536,3930499,12
1638,4671408,3930499,12
1639,4850978,3930499,12
1640,4936833,3930499,12
1641,5067945,3930499,12
1642,5154699,3930499,12
1643,5344407,3930499,12
1644,5417326,3930499,12
1645,5624400,3930499,12
1646,5976112,3930499,12
1647,6669672,3930499,12
1648,4232671,3930500,5
1649,4257838,3930500,5
1650,4258863,3930500,5
1651,6241124,3930500,5
1652,7025754,3930500,5
1653,4005712,3930501,23
1654,4041949,3930501,23
1655,4094319,3930501,23
1656,4795454,3930501,23
1657,4816025,3930501,23
1658,4938755,3930501,23
1659,5021051,3930501,23
1660,5397318,3930501,23
1661,5413570,3930501,23
1662,5415644,3930501,23
1663,5531730,3930501,23
1664,5540671,3930501,23
1665,5540796,3930501,23
1666,5558660,3930501,23
1667,5558661,3930501,23
1668,5575784,3930501,23
1669,5582606,3930501,23
1670,5593401,3930501,23
1671,5599338,3930501,23
1672,5601543,3930501,23
1673,5601544,3930501,23
1674,5695488,3930501,23
1675,5895382,3930501,23
1676,3999546,3930502,24
1677,4014339,3930502,24
1678,4047528,3930502,24
1679,4055181,3930502,24
1680,4127132,3930502,24
1681,4317449,3930502,24
1682,4670012,3930502,24
1683,5004630,3930502,24
1684,5106384,3930502,24
1685,5182156,3930502,24
1686,5234517,3930502,24
1687,5413570,3930502,24
1688,5415644,3930502,24
1689,5520676,3930502,24
1690,5582606,3930502,24
1691,5591521,3930502,24
1692,5599338,3930502,24
1693,5601544,3930502,24
1694,5873871,3930502,24
1695,5895382,3930502,24
1696,5979450,3930502,24
1697,6451000,3930502,24
1698,6461343,3930502,24
1699,6742522,3930502,24
1700,3983876,3930503,16
1701,3985136,3930503,16
1702,3987793,3930503,16
1703,3989047,3930503,16
1704,3989048,3930503,16
1705,3990449,3930503,16
1706,4049001,3930503,16
1707,4066081,3930503,16
1708,4097627,3930503,16
1709,4127132,3930503,16
1710,4158363,3930503,16
1711,4237890,3930503,16
1712,4317449,3930503,16
1713,4522853,3930503,16
1714,4904253,3930503,16
1715,5092862,3930503,16
1716,4266548,3930504,12
1717,4397310,3930504,12
1718,4409979,3930504,12
1719,4469098,3930504,12
1720,4494540,3930504,12
1721,4503854,3930504,12
1722,4580559,3930504,12
1723,4860172,3930504,12
1724,4902122,3930504,12
1725,5290272,3930504,12
1726,5337741,3930504,12
1727,5879159,3930504,12
1728,4033349,3930505,93
1729,4061146,3930505,93
1730,4294251,3930505,93
1731,4447226,3930505,93
1732,4508532,3930505,93
1733,4650461,3930505,93
1734,4650462,3930505,93
1735,4770654,3930505,93
1736,4838281,3930505,93
1737,4921476,3930505,93
1738,5037437,3930505,93
1739,5057098,3930505,93
1740,5135481,3930505,93
1741,5157603,3930505,93
1742,5160317,3930505,93
1743,5255669,3930505,93
1744,5279547,3930505,93
1745,5312330,3930505,93
1746,5322504,3930505,93
1747,5358473,3930505,93
1748,5399160,3930505,93
1749,5455766,3930505,93
1750,5496267,3930505,93
1751,5520633,3930505,93
1752,5527330,3930505,93
1753,5558634,3930505,93
1754,5562609,3930505,93
1755,5562610,3930505,93
1756,5562692,3930505,93
1757,5591184,3930505,93
1758,5630798,3930505,93
1759,5630799,3930505,93
1760,5643203,3930505,93
1761,5643302,3930505,93
1762,5674226,3930505,93
1763,5713878,3930505,93
1764,5733266,3930505,93
1765,5735815,3930505,93
1766,5766194,3930505,93
1767,5788679,3930505,93
1768,5833643,3930505,93
1769,5840060,3930505,93
1770,5853384,3930505,93
1771,5861955,3930505,93
1772,5871462,3930505,93
1773,5882339,3930505,93
1774,5944686,3930505,93
1775,5947988,3930505,93
1776,5989212,3930505,93
1777,5997499,3930505,93
1778,6004284,3930505,93
1779,6080128,3930505,93
1780,6096001,3930505,93
1781,6110162,3930505,93
1782,6135977,3930505,93
1783,6156036,3930505,93
1784,6179805,3930505,93
1785,6196989,3930505,93
1786,6216573,3930505,93
1787,6224378,3930505,93
1788,6258061,3930505,93
1789,6258111,3930505,93
1790,6287274,3930505,93
1791,6315755,3930505,93
1792,6331171,3930505,93
1793,6358260,3930505,93
1794,6398759,3930505,93
1795,6425905,3930505,93
1796,6428508,3930505,93
1797,6432078,3930505,93
1798,6451017,3930505,93
1799,6511493,3930505,93
1800,6544209,3930505,93
1801,6575929,3930505,93
1802,6579270,3930505,93
1803,6589201,3930505,93
1804,6589204,3930505,93
1805,6648847,3930505,93
1806,6663644,3930505,93
1807,6669710,3930505,93
1808,6676628,3930505,93
1809,6699285,3930505,93
1810,6702832,3930505,93
1811,6709427,3930505,93
1812,6790196,3930505,93
1813,6860868,3930505,93
1814,6896664,3930505,93
1815,6899712,3930505,93
1816,6923792,3930505,93
1817,6960182,3930505,93
1818,6997896,3930505,93
1819,7041078,3930505,93
1820,7122017,3930505,93
1821,4088133,3930506,14
1822,4273130,3930506,14
1823,4635635,3930506,14
1824,4880027,3930506,14
1825,4979953,3930506,14
1826,5201758,3930506,14
1827,5219356,3930506,14
1828,5540714,3930506,14
1829,5653728,3930506,14
1830,5733304,3930506,14
1831,6149666,3930506,14
1832,6250047,3930506,14
1833,6525238,3930506,14
1834,6698068,3930506,14
1835,4054135,3930507,25
1836,4067331,3930507,25
1837,4069820,3930507,25
1838,4553540,3930507,25
1839,4681094,3930507,25
1840,4782503,3930507,25
1841,4895143,3930507,25
1842,4919126,3930507,25
1843,5038766,3930507,25
1844,5174283,3930507,25
1845,5339805,3930507,25
1846,5355874,3930507,25
1847,5386821,3930507,25
1848,5743254,3930507,25
1849,6003510,3930507,25
1850,6311688,3930507,25
1851,6318367,3930507,25
1852,6427686,3930507,25
1853,6474332,3930507,25
1854,6606991,3930507,25
1855,6672305,3930507,25
1856,6679901,3930507,25
1857,6830049,3930507,25
1858,6981502,3930507,25
1859,7011088,3930507,25
1860,5778905,3930511,4
1861,5819761,3930511,4
1862,6460547,3930511,4
1863,7011097,3930511,4
1864,4147175,3930512,8
1865,4436103,3930512,8
1866,4441515,3930512,8
1867,4457320,3930512,8
1868,4960196,3930512,8
1869,5226520,3930512,8
1870,5293980,3930512,8
1871,5439089,3930512,8
1872,4342326,3930513,4
1873,5193446,3930513,4
1874,5311894,3930513,4
1875,5386765,3930513,4
1876,4300582,3930514,8
1877,5213123,3930514,8
1878,5794637,3930514,8
1879,5941261,3930514,8
1880,6186157,3930514,8
1881,6330886,3930514,8
1882,6397867,3930514,8
1883,6588439,3930514,8
1884,4015776,3930515,11
1885,4024845,3930515,11
1886,4026464,3930515,11
1887,4076172,3930515,11
1888,4085775,3930515,11
1889,4159013,3930515,11
1890,4230141,3930515,11
1891,4458484,3930515,11
1892,4796585,3930515,11
1893,5257640,3930515,11
1894,6796323,3930515,11
1895,4136711,3930516,17
1896,4184703,3930516,17
1897,4414998,3930516,17
1898,4420845,3930516,17
1899,4545735,3930516,17
1900,4646779,3930516,17
1901,4709721,3930516,17
1902,4730639,3930516,17
1903,4930549,3930516,17
1904,5623961,3930516,17
1905,6029505,3930516,17
1906,6102067,3930516,17
1907,6354326,3930516,17
1908,6442772,3930516,17
1909,6604249,3930516,17
1910,6615863,3930516,17
1911,6659125,3930516,17
1912,4402340,3930517,20
1913,4493434,3930517,20
1914,4549870,3930517,20
1915,4566476,3930517,20
1916,4844111,3930517,20
1917,4905723,3930517,20
1918,4907617,3930517,20
1919,4909269,3930517,20
1920,5103853,3930517,20
1921,5144973,3930517,20
1922,5211194,3930517,20
1923,5305794,3930517,20
1924,5810057,3930517,20
1925,5894859,3930517,20
1926,5941268,3930517,20
1927,6230737,3930517,20
1928,6321770,3930517,20
1929,6431197,3930517,20
1930,6948698,3930517,20
1931,7066193,3930517,20
1932,4146051,3930518,5
1933,5190068,3930518,5
1934,5348036,3930518,5
1935,5967176,3930518,5
1936,7131451,3930518,5
1937,4785977,3930519,4
1938,4940169,3930519,4
1939,5042697,3930519,4
1940,5339785,3930519,4
1941,4964433,3930520,1
1942,4257443,3930521,8
1943,4674541,3930521,8
1944,4921004,3930521,8
1945,5771936,3930521,8
1946,5918355,3930521,8
1947,5924196,3930521,8
1948,6056013,3930521,8
1949,6719003,3930521,8
1950,4276071,3930522,11
